,filename,outsideShape,factor,bitPerPart,radius,psnr
218,20-20-61-16-3.png,"(20, 20)",61,16,3,41.49564827405687
219,20-20-61-32-3.png,"(20, 20)",61,32,3,41.45837258706453
220,20-20-61-64-3.png,"(20, 20)",61,64,3,41.480156553454464
221,20-20-61-128-3.png,"(20, 20)",61,128,3,41.45766918299167
222,20-20-71-4-3.png,"(20, 20)",71,4,3,42.185777589656055
223,20-20-71-8-3.png,"(20, 20)",71,8,3,41.75169433262916
224,20-20-71-16-3.png,"(20, 20)",71,16,3,41.499232484084125
225,20-20-71-32-3.png,"(20, 20)",71,32,3,41.479290461099936
226,20-20-71-64-3.png,"(20, 20)",71,64,3,41.46335612698075
227,20-20-71-128-3.png,"(20, 20)",71,128,3,41.47258331401025
228,20-20-81-4-3.png,"(20, 20)",81,4,3,42.09184268232847
229,20-20-81-8-3.png,"(20, 20)",81,8,3,41.6831824734743
230,20-20-81-16-3.png,"(20, 20)",81,16,3,41.47090109657357
231,20-20-81-32-3.png,"(20, 20)",81,32,3,41.454098482560376
232,20-20-81-64-3.png,"(20, 20)",81,64,3,41.4576874012305
233,20-20-81-128-3.png,"(20, 20)",81,128,3,41.45536962728681
234,20-20-91-4-3.png,"(20, 20)",91,4,3,42.03134283519798
235,20-20-91-8-3.png,"(20, 20)",91,8,3,41.64024621166641
236,20-20-91-16-3.png,"(20, 20)",91,16,3,41.489046325367255
237,20-20-91-32-3.png,"(20, 20)",91,32,3,41.46252502285276
238,20-20-91-64-3.png,"(20, 20)",91,64,3,41.465406271345906
239,20-20-91-128-3.png,"(20, 20)",91,128,3,41.459916753739925
240,20-20-1-4-5.png,"(20, 20)",1,4,5,50.43591951842261
241,20-20-1-8-5.png,"(20, 20)",1,8,5,50.28830543609344
242,20-20-1-16-5.png,"(20, 20)",1,16,5,49.722438395390895
243,20-20-1-32-5.png,"(20, 20)",1,32,5,49.21564274652037
244,20-20-1-64-5.png,"(20, 20)",1,64,5,49.105300032140434
245,20-20-1-128-5.png,"(20, 20)",1,128,5,49.20369738387416
246,20-20-11-4-5.png,"(20, 20)",11,4,5,45.875099347111174
247,20-20-11-8-5.png,"(20, 20)",11,8,5,45.31426577776321
248,20-20-11-16-5.png,"(20, 20)",11,16,5,44.361339393043465
249,20-20-11-32-5.png,"(20, 20)",11,32,5,43.850934357902545
250,20-20-11-64-5.png,"(20, 20)",11,64,5,43.85883350177656
251,20-20-11-128-5.png,"(20, 20)",11,128,5,43.82285143835955
252,20-20-21-4-5.png,"(20, 20)",21,4,5,44.61176958591662
253,20-20-21-8-5.png,"(20, 20)",21,8,5,44.1074896661307
254,20-20-21-16-5.png,"(20, 20)",21,16,5,43.332442812040135
255,20-20-21-32-5.png,"(20, 20)",21,32,5,42.89033015325007
256,20-20-21-64-5.png,"(20, 20)",21,64,5,42.90915508987099
257,20-20-21-128-5.png,"(20, 20)",21,128,5,42.86334897934328
258,20-20-31-4-5.png,"(20, 20)",31,4,5,43.95412532091808
259,20-20-31-8-5.png,"(20, 20)",31,8,5,43.43134551802709
260,20-20-31-16-5.png,"(20, 20)",31,16,5,42.80476323455386
261,20-20-31-32-5.png,"(20, 20)",31,32,5,42.4136414533958
262,20-20-31-64-5.png,"(20, 20)",31,64,5,42.428933497102264
263,20-20-31-128-5.png,"(20, 20)",31,128,5,42.40203300990319
264,20-20-41-4-5.png,"(20, 20)",41,4,5,43.53364923861033
265,20-20-41-8-5.png,"(20, 20)",41,8,5,43.03606489273433
266,20-20-41-16-5.png,"(20, 20)",41,16,5,42.461592856322454
267,20-20-41-32-5.png,"(20, 20)",41,32,5,42.14207415261016
268,20-20-41-64-5.png,"(20, 20)",41,64,5,42.15443066453233
269,20-20-41-128-5.png,"(20, 20)",41,128,5,42.14284712613655
270,20-20-51-4-5.png,"(20, 20)",51,4,5,43.1979187815337
271,20-20-51-8-5.png,"(20, 20)",51,8,5,42.738818777304786
272,20-20-51-16-5.png,"(20, 20)",51,16,5,42.240580762822006
273,20-20-51-32-5.png,"(20, 20)",51,32,5,41.98961892072682
274,20-20-51-64-5.png,"(20, 20)",51,64,5,41.9786449804394
275,20-20-51-128-5.png,"(20, 20)",51,128,5,41.978031980004346
276,20-20-61-4-5.png,"(20, 20)",61,4,5,42.961188339599985
277,20-20-61-8-5.png,"(20, 20)",61,8,5,42.526003094602586
278,20-20-61-16-5.png,"(20, 20)",61,16,5,42.08861789164514
279,20-20-61-32-5.png,"(20, 20)",61,32,5,41.854687808807384
280,20-20-61-64-5.png,"(20, 20)",61,64,5,41.87866383449986
281,20-20-61-128-5.png,"(20, 20)",61,128,5,41.85398799558182
282,20-20-71-4-5.png,"(20, 20)",71,4,5,42.77405671902319
283,20-20-71-8-5.png,"(20, 20)",71,8,5,42.3468718709738
284,20-20-71-16-5.png,"(20, 20)",71,16,5,41.96860799033458
285,20-20-71-32-5.png,"(20, 20)",71,32,5,41.78539135225736
286,20-20-71-64-5.png,"(20, 20)",71,64,5,41.779018500275996
287,20-20-71-128-5.png,"(20, 20)",71,128,5,41.77677146954486
288,20-20-81-4-5.png,"(20, 20)",81,4,5,42.58097070819083
289,20-20-81-8-5.png,"(20, 20)",81,8,5,42.19470217285688
290,20-20-81-16-5.png,"(20, 20)",81,16,5,41.87353623913325
291,20-20-81-32-5.png,"(20, 20)",81,32,5,41.71793237199683
292,20-20-81-64-5.png,"(20, 20)",81,64,5,41.721392407919666
293,20-20-81-128-5.png,"(20, 20)",81,128,5,41.7123279048119
294,20-20-91-4-5.png,"(20, 20)",91,4,5,42.45562102389475
295,20-20-91-8-5.png,"(20, 20)",91,8,5,42.11781268201542
296,20-20-91-16-5.png,"(20, 20)",91,16,5,41.815580183823926
297,20-20-91-32-5.png,"(20, 20)",91,32,5,41.66795665289521
298,20-20-91-64-5.png,"(20, 20)",91,64,5,41.66950982003652
299,20-20-91-128-5.png,"(20, 20)",91,128,5,41.679989384287815
300,20-20-1-4-7.png,"(20, 20)",1,4,7,50.557040099076076
301,20-20-1-8-7.png,"(20, 20)",1,8,7,50.521733364709
302,20-20-1-16-7.png,"(20, 20)",1,16,7,50.34206611485543
303,20-20-1-32-7.png,"(20, 20)",1,32,7,50.09362644305594
304,20-20-1-64-7.png,"(20, 20)",1,64,7,49.84426424646425
305,20-20-1-128-7.png,"(20, 20)",1,128,7,49.879134473133604
306,20-20-11-4-7.png,"(20, 20)",11,4,7,47.0242452949811
307,20-20-11-8-7.png,"(20, 20)",11,8,7,46.51348876512781
308,20-20-11-16-7.png,"(20, 20)",11,16,7,45.3484185660567
309,20-20-11-32-7.png,"(20, 20)",11,32,7,44.65239187467138
310,20-20-11-64-7.png,"(20, 20)",11,64,7,44.31133979488489
311,20-20-11-128-7.png,"(20, 20)",11,128,7,44.28700375460339
312,20-20-21-4-7.png,"(20, 20)",21,4,7,45.47411070167299
313,20-20-21-8-7.png,"(20, 20)",21,8,7,45.03007892538577
314,20-20-21-16-7.png,"(20, 20)",21,16,7,44.069606134607426
315,20-20-21-32-7.png,"(20, 20)",21,32,7,43.47970156912663
316,20-20-21-64-7.png,"(20, 20)",21,64,7,43.20598966469633
317,20-20-21-128-7.png,"(20, 20)",21,128,7,43.19406784598742
318,20-20-31-4-7.png,"(20, 20)",31,4,7,44.659693534976924
319,20-20-31-8-7.png,"(20, 20)",31,8,7,44.22435733830628
320,20-20-31-16-7.png,"(20, 20)",31,16,7,43.4188783237634
321,20-20-31-32-7.png,"(20, 20)",31,32,7,42.91103375609537
322,20-20-31-64-7.png,"(20, 20)",31,64,7,42.65930264335197
323,20-20-31-128-7.png,"(20, 20)",31,128,7,42.652903898257364
324,20-20-41-4-7.png,"(20, 20)",41,4,7,44.16570098732692
325,20-20-41-8-7.png,"(20, 20)",41,8,7,43.731238498586436
326,20-20-41-16-7.png,"(20, 20)",41,16,7,43.008620541877505
327,20-20-41-32-7.png,"(20, 20)",41,32,7,42.54040746999009
328,20-20-41-64-7.png,"(20, 20)",41,64,7,42.34513233723003
329,20-20-41-128-7.png,"(20, 20)",41,128,7,42.326943605434664
330,20-20-51-4-7.png,"(20, 20)",51,4,7,43.807361183693054
331,20-20-51-8-7.png,"(20, 20)",51,8,7,43.341527046014704
332,20-20-51-16-7.png,"(20, 20)",51,16,7,42.71902650490085
333,20-20-51-32-7.png,"(20, 20)",51,32,7,42.30177226976748
334,20-20-51-64-7.png,"(20, 20)",51,64,7,42.12511516108173
335,20-20-51-128-7.png,"(20, 20)",51,128,7,42.12609043744763
336,20-20-61-4-7.png,"(20, 20)",61,4,7,43.507062248615284
337,20-20-61-8-7.png,"(20, 20)",61,8,7,43.07819448049126
338,20-20-61-16-7.png,"(20, 20)",61,16,7,42.50260554952911
339,20-20-61-32-7.png,"(20, 20)",61,32,7,42.122667629139876
340,20-20-61-64-7.png,"(20, 20)",61,64,7,41.980752434400884
341,20-20-61-128-7.png,"(20, 20)",61,128,7,41.98506227579277
342,20-20-71-4-7.png,"(20, 20)",71,4,7,43.26816216295257
343,20-20-71-8-7.png,"(20, 20)",71,8,7,42.88250053197912
344,20-20-71-16-7.png,"(20, 20)",71,16,7,42.32898976542528
345,20-20-71-32-7.png,"(20, 20)",71,32,7,42.01177938903057
346,20-20-71-64-7.png,"(20, 20)",71,64,7,41.885559633059366
347,20-20-71-128-7.png,"(20, 20)",71,128,7,41.88254782922301
348,20-20-81-4-7.png,"(20, 20)",81,4,7,43.087641909401256
349,20-20-81-8-7.png,"(20, 20)",81,8,7,42.7105233871431
350,20-20-81-16-7.png,"(20, 20)",81,16,7,42.19890118791908
351,20-20-81-32-7.png,"(20, 20)",81,32,7,41.916269844245946
352,20-20-81-64-7.png,"(20, 20)",81,64,7,41.81128766021317
353,20-20-81-128-7.png,"(20, 20)",81,128,7,41.80560493617502
354,20-20-91-4-7.png,"(20, 20)",91,4,7,42.91505270264035
355,20-20-91-8-7.png,"(20, 20)",91,8,7,42.55831486604074
356,20-20-91-16-7.png,"(20, 20)",91,16,7,42.10391324520002
357,20-20-91-32-7.png,"(20, 20)",91,32,7,41.85348845387815
358,20-20-91-64-7.png,"(20, 20)",91,64,7,41.747076552372526
359,20-20-91-128-7.png,"(20, 20)",91,128,7,41.75375538744657
360,40-40-1-4-1.png,"(40, 40)",1,4,1,41.564083681676046
361,40-40-1-8-1.png,"(40, 40)",1,8,1,40.90175253473488
362,40-40-1-16-1.png,"(40, 40)",1,16,1,40.99125327757952
363,40-40-1-32-1.png,"(40, 40)",1,32,1,40.90076698330597
364,40-40-1-64-1.png,"(40, 40)",1,64,1,41.04045586239839
365,40-40-1-128-1.png,"(40, 40)",1,128,1,41.00786193964524
366,40-40-11-4-1.png,"(40, 40)",11,4,1,39.59794260305894
367,40-40-11-8-1.png,"(40, 40)",11,8,1,38.924456521363865
368,40-40-11-16-1.png,"(40, 40)",11,16,1,39.08931038343069
369,40-40-11-32-1.png,"(40, 40)",11,32,1,38.98554443552657
370,40-40-11-64-1.png,"(40, 40)",11,64,1,39.10047405914713
371,40-40-11-128-1.png,"(40, 40)",11,128,1,39.118532933655075
372,40-40-21-4-1.png,"(40, 40)",21,4,1,39.358396589834626
373,40-40-21-8-1.png,"(40, 40)",21,8,1,38.84385052818238
374,40-40-21-16-1.png,"(40, 40)",21,16,1,38.99136605894886
375,40-40-21-32-1.png,"(40, 40)",21,32,1,38.864116984480084
376,40-40-21-64-1.png,"(40, 40)",21,64,1,38.992638073927665
377,40-40-21-128-1.png,"(40, 40)",21,128,1,38.97781397821333
378,40-40-31-4-1.png,"(40, 40)",31,4,1,39.354539706928634
379,40-40-31-8-1.png,"(40, 40)",31,8,1,38.872722861425494
380,40-40-31-16-1.png,"(40, 40)",31,16,1,39.00941764759048
381,40-40-31-32-1.png,"(40, 40)",31,32,1,38.94145980078751
382,40-40-31-64-1.png,"(40, 40)",31,64,1,38.99591998202238
